No ID;Brand;Adresse;Code Postal;Ville
1301126;INTERMARCHE;20 B Av General Leclerc;10110;Bar sur Seine
1303015;ESSO EXPRESS;RN 71 - Fbg de Bourgogne;10110;Bar sur Seine
1302223;INTERMARCHE;Rn 94 les Portes du Lac;05200;Baratier
1352072;TOTALENERGIES;RD 619;10600;Barberey-Saint- Sulpice
1311703;E.LECLERC;Av. de l'Europe;16300;Barbezieux
1321919;TOTALENERGIES;RN 10;16300;Barbezieux
1311200;E.LECLERC;Route De Tarbes;32720;Barcelonne Du Gers
1398058;DYNEFF;Les Terres Neuves St. Pons;04400;Barcelonnette
1398059;DYNEFF;Place Aime Gassier;04400;Barcelonnette
1300502;CARREFOUR;Cc Du Mesnil Roux;76360;Barentin
1399873;INTERMARCHE;Chemin Departemental 554;83670;Barjoles
1360635;AVIA;6 Place Martin Ferdinand;83670;Barjols
1311629;E.LECLERC;1 Rue Des Orvilles;28630;Barjouville
1301423;CARREFOUR;RD 179 E1. La Verte Plaine;62620;Barlin
1399035;INTERMARCHE;876 RN 90;38530;Barraux
1304021;SHELL;RN 10 Aire de l'Eglantier;16700;Barro
1360384;AVIA;RN 85;04330;Barrême
1360600;AVIA;82 Rue du Général de Gaulle;25420;Bart
1302820;INTERMARCHE;15 Avenue Alfred De Vissaguet;43210;Bas en Basset
1351435;TOTALENERGIES;226 Boulevard de la Loire;44115;Basse Goulaine
1302113;ENGIE;14 Quai Francais;33530;Bassens
1302472;ENGIE;14 Quai Francais;33530;Bassens
1300484;CARREFOUR;21 Rue Centrale;73000;Bassens
4376535;VITO;Suaralta;20129;Bastelicaccia
1306645;ENI;21, Rue Luce de Casabianca;20600;Bastia
1306644;ENI;380, Avenue de la Liberation;20600;Bastia
4376499;VITO;556 Av. de la Libération;20600;Bastia
4376498;VITO;744 Av. de la Libération;20600;Bastia
1300672;VITO;Av. Jean Zucarelli;20200;Bastia
4376529;VITO;Kyrn - RN 193 - Montesoro;20600;Bastia
1352159;TOTALENERGIES;RN 193;20600;Bastia
4376493;VITO;RN 193 Av. Sampiero Corso;20600;Bastia
1306646;ENI;T 11 - Avenue Sampiero Corso;20600;Bastia
1351731;TOTALENERGIES;A 35;68390;Battenheim
1364089;AVIA;Rue du Pouliguen;44740;Batz-sur-Mer
1301211;INTERMARCHE;Rte de Pontivy;56150;Baud
1360007;AVIA;Le Champetre;71110;Baugy
1361224;AVIA;Place Du Champ De Foire;18800;Baugy
1321050;TOTALENERGIES;5 Rue Foulques-Nerra;49150;Baugé
1300042;U;Les Coutures;45130;Baule
1399806;INTERMARCHE;2 Rue Rosa Luxemburg;25110;Baume Les Dames
1399051;DIVERSE / OTHERS;58 Av. du President Kennedy;25110;Baume-les- Dames
1301267;U;12 rue de Mi Cour;25110;Baumes les Dames
1302874;INTERMARCHE;34 Grande Rue;25550;Bavans
1305133;ESSO EXPRESS;25 Boulevard Maréchal Montgomery D;14400;Bayeux
1311431;E.LECLERC;Boulevard Du 6 Juin;14404;Bayeux
1300247;CARREFOUR;Route De Vaux S/Aure Cc Eindhoven;14400;Bayeux
1304651;CARREFOUR;2 Rue de Virecourt;54290;Bayon
1305034;ESSO EXPRESS;14 Av. Interne Jacques Loeb;64100;Bayonne
1301258;E.LECLERC;90 Avenue Henri de Navarre;64100;Bayonne
1300989;CARREFOUR;Chemin d'Arancette-Marracq;64100;Bayonne
1311455;E.LECLERC;Chemin De Sanguinot;64103;Bayonne
1302273;CARREFOUR;46 rue Jean Jaures;51110;Bazancourt
1301588;INTERMARCHE;de la derniere Cartouche;08140;Bazeilles
1302747;CARREFOUR;13 Rue de Pithiviers;45480;Bazoches-les- Gallerandes
1399975;U;2 rue du Lavoir;35560;Bazouges la Perouse
1306628;AGIP;145 Avenue Matagor - Zi Domitia;30300;Beaucaire
1307106;DYNEFF;36 Avenue du Farciennes;30300;Beaucaire
1360616;AVIA;86 Z.I. Domitia Parcelle;30300;Beaucaire
1300291;CARREFOUR;Route De Nimes Lieudit Genestet;30300;Beaucaire
1302524;CARREFOUR;26 Av de la Liberation;80430;Beaucamps le Vieux
1360306;AVIA;37 Rue Alfred Péchin;90500;Beaucourt
1352133;TOTALENERGIES;RD 323 Direction Angers;49070;Beaucouze
1302487;U;Rue du Bourg de Paille;49070;Beaucouze
1302007;INTERMARCHE;Rue Gustave Eiffel;49250;Beaufort en Anjou
1302751;E.LECLERC;81 Route d'Orléans;45190;Beaugency
1301651;AVIA;2 Rue de Bel Air;49750;Beaulieu sur Layon
1398051;DIVERSE / OTHERS;636 Route de Carpentras;84190;Beaumes de Venise
1302839;CARREFOUR;25 Rue Nationale;62123;Beaumetz-les- Loges
1302156;INTERMARCHE;Route du Blanc;82500;Beaumont de Lomagne
1301609;CARREFOUR;Rue Saint Laurent;27170;Beaumont le Roger
1300610;U;Rue Henri de Navarre;72170;Beaumont sur Sarthe
1311731;E.LECLERC;13 Rue Gustave Eiffel;21200;Beaune
1311732;E.LECLERC;13 RUE GUSTAVE EIFFEL;21200;Beaune
1303096;ESSO EXPRESS;27 Rue de Pommard;21200;Beaune
1300260;CARREFOUR;9 Av. Du General De Gaulle;21200;Beaune
1303477;ESSO;Avenue du Général de Gaulle;21200;Beaune
1398838;IDS;Zac de la Chartreuse;21200;Beaune
1311154;E.LECLERC;ZAC des Maladieres;21200;Beaune
1300031;U;7 Route Du Bois Commun Les Assoies;45340;Beaune la Rolande
1301205;U;7 Rte de Boiscommun Les Assoies;45340;Beaune La Rolande
1301964;AVIA;Autoroute A19;45340;Beaune la Rolande
1301106;U;Les Assoies;45340;Beaune la Rolande
1303642;ESSO;A 20;87280;Beaune les Mines
1302693;AVIA;Autoroute A20 Aire de Limoges Est;87280;Beaune les Mines
1399830;INTERMARCHE;Forum Ste Anne;49600;Beaupreau
1301019;INTERMARCHE;30 rue des Chevaliers de Mal;49450;Beaupreau en Mauges
1300954;U;Rue de la Pépinière;49600;Beaupreau en Mauges
1300425;CARREFOUR MARKET;2 Rue Des Bleuets Pole D'Act.Commer;62217;Beaurains
1301276;CARREFOUR;170 avenue d'Auenwald;38270;Beaurepaire
1311712;E.LECLERC;A8 Air de Beausoleil;06240;Beausoleil
1302453;DIVERSE / OTHERS;Av Prince Rainer III;06240;Beausoleil
1300897;CARREFOUR;Route Nationale 113 Calens;33640;Beautiran
1301294;E.LECLERC;8 Rue de Chemin Blanc;02800;Beautor
1303010;ESSO EXPRESS;1 Av. J. F. Kennedy;60000;Beauvais
1303597;ESSO;14 Rue de Clermont;60000;Beauvais
1398062;INTERMARCHE;40 Avenue du 8 Mai 1945;60000;Beauvais
1301867;CARREFOUR;Av Montaigne;60000;Beauvais
1301868;CARREFOUR;Av Nelson Mandela;60000;Beauvais
1351991;TOTALENERGIES;Rue de Clermont;60000;Beauvais
1352110;TOTALENERGIES;ZAC Saint-Mathurin RD1001;60000;Beauvais - Allonne
1399889;INTERMARCHE;Route De Niort;79360;Beauvoir
1302395;U;Le Pontreau Route des Sables;85230;Beauvoir-sur-Mer
1302949;CARREFOUR;Route de Saint-Pons;34600;Bedarieux
1364003;AVIA;Aire de repos Ouest;17210;Bedenac
1361175;AVIA;RN10 Aire de Bedenac Est;17210;Bedenac
1311063;E.LECLERC;4 Rue Maurice Martin;33323;Begles
1300304;CARREFOUR;Chemin De Tartifume Cc Les Rives D';33130;Begles
1301449;E.LECLERC;70 Allee de la Liberation;33410;Beguey
1302548;INTERMARCHE;Chemin du Boisson;33410;Beguey
1302767;DYNEFF;51 av d'Ax-Les-Thermes;11340;Belcaire
1311064;E.LECLERC;1 Avenue Du General De Gaulle;90008;Belfort
1360423;AVIA;56 Avenue d'Altkirch;90000;Belfort
1399692;INTERMARCHE;25 Route des Près;33830;Belin-Beliet
1303709;ESSO;18 Route de Poitiers;87300;Bellac
1300559;CARREFOUR MARKET;Route Du Dorat;87300;Bellac
1399808;INTERMARCHE;Rue Rene Coty;87300;Bellac
1301381;E.LECLERC;Cd 13 Le Berger;59135;Bellaing
1300205;CARREFOUR MARKET;69 Rue De La Republique;01200;Bellegarde S/ Valseri
1311065;E.LECLERC;Le Champ De Navarre;03700;Bellerive Sur Allier
1301889;INTERMARCHE;43 Avenue de Chateau Thierry;02200;Belleu
1352163;TOTALENERGIES;1 Rue de l'Epine;85170;Bellevigny
1300832;U;Bd de la Vie;85170;Bellevigny
1300466;CARREFOUR MARKET;Av. De VeRDun;69220;Belleville
1360359;AVIA;RN 6 - Peillon;69220;Belleville
1399584;DIVERSE / OTHERS;Le Pres De La Cloche;69220;Belleville sur Saone
1398292;AVIA;LA Poiriere - route de Nantes;85170;Belleville sur Vie
1300664;DIVERSE / OTHERS;54 Route de la Mer;76590;Belmesnil
1302840;U;132 Rue des Pyrenees;64800;Benejacq
1364117;AVIA;617 Route de Dax;40230;Benesse Marenne
1399689;INTERMARCHE;2 Rue De La Gare;85490;Benet
1322068;TOTALENERGIES;RN 83;67230;Benfeld
1300286;CARREFOUR MARKET;Penfoul Bihan;29950;Benodet
1399760;INTERMARCHE;Route D Amberieu;01350;Beon
1300438;CARREFOUR MARKET;41 Rue Soubitez;62600;Berck
1302244;CARREFOUR;940 Av de Verdun;62600;Berck
1300437;CARREFOUR;940 Av. De VeRDun;62600;Berck
1302230;E.LECLERC;101 Av Pasteur;24107;Bergerac
1399803;INTERMARCHE;103 Avenue Paul Doumer;24100;Bergerac
1301459;CARREFOUR;11 Boulevard Auguste Compte;24100;Bergerac
1351020;TOTALENERGIES;15 Route d'Agen;24100;Bergerac
1364019;AVIA;8 Boulevard Jean Moulin;24100;Bergerac
1302218;E.LECLERC;Route De Bordeaux;24114;Bergerac
1301803;INTERMARCHE;Rue Bernard Gombert;27300;Bernay
1311742;E.LECLERC;9 Route De Rouen;27300;Bernay Menneval
1302170;DIVERSE / OTHERS;9 Route de Dieppe;76370;Berneval le Grand
1300039;U;Rte De Brumath;67170;Bernolsheim
1352025;TOTALENERGIES;113 Route départementale;13130;Berre l étang
1307998;DYNEFF;34 - 38 Avenue Henri Wallon;13130;Berre L'etang
1301324;CARREFOUR;Bd Henri Wallon;13130;Berre l'Etang
1361121;AVIA;Le Bourg;87370;Bersac-sur- Rivalier
1399691;INTERMARCHE;25 Rue lucien peyrat;80850;Bertaucourt-les- Dames
1352130;TOTALENERGIES;30 Avenue du Rouergue;12310;Bertholene
1302531;INTERMARCHE;110 Rue De Dole;25000;Besancon
1301235;DIVERSE / OTHERS;5 Route de Gray;25000;Besancon
1398093;DIVERSE / OTHERS;1 Rue Berthelot;25000;Besançon
1303081;ESSO EXPRESS;50 Bd Léon Blum;25000;Besançon
1301594;INTERMARCHE;8 place Cassin;25000;Besançon
1303257;ESSO EXPRESS;Monts Ramus CD 13;34550;Bessan
1301008;INTERMARCHE;Rte de Saint Thibery;34550;Bessan
1301975;CARREFOUR;11 Rue Dr. Paul Vermale;30160;Besseges
1311735;E.LECLERC;Route de la Rochelle;79000;Bessines
1301220;INTERMARCHE;Lande du Breuil;87250;Bessines Sur Gartempe
1301612;CARREFOUR;176 avenue de la gare;60320;Bethisy St Pierre
1303109;ESSO;Route de Bar Le Duc;52100;Bettancourt la Ferrée
1303405;ESSO EXPRESS;RN 3;57800;Betting les St. Avold
1352165;TOTALENERGIES;64 Rue de Rennes;35830;Betton
1306069;AGIP;22 Route de Lyon;25720;Beure
1360134;AVIA;25 Route de Lyon;25720;Beure
1301437;CARREFOUR;183 Rte de Lille;62660;Beuvry
1311396;E.LECLERC;Rue Arthur Lamendin;62660;Beuvry
1302138;CARREFOUR;273 Rue Albert Sorel;27210;Beuzeville
1398918;INTERMARCHE;540 Rue des Prés Verts;27210;Beuzeville
1399832;AIRLIQUIDE;687 Av. du 46 Royal Marine;27210;Beuzeville
1304639;AVIA;930 rue Louis Gillain;27210;Beuzeville
1398032;AVIA;Aire de Beuzeville;27210;Beuzeville
1302110;AVIA;Aire de Beuzeville-Nord;27210;Beuzeville
1351935;TOTALENERGIES;RN 89;33750;Beychac Et Cailleau
1397287;ENGIE;Route du Fileur;33750;Beychac-et- caillau
1311220;E.LECLERC;Zac Des Baterses;01700;Beynost
1307042;DYNEFF;21 avenue du Vieux Pont Angle;34500;Beziers
1301113;E.LECLERC;Avenue Du Pech De Valras;34536;Beziers
1399761;INTERMARCHE;Zac De Boneval;34500;Beziers
1301115;E.LECLERC;Zac Montimarant Bretelle Est A9;34500;Beziers
1352161;TOTALENERGIES;179 Av. Gabriel Péri;95870;Bezons
1303350;ESSO EXPRESS;Boulevard de l'Aérodrome;64200;Biarritz
1302979;E.LECLERC;Av De La Republique;46130;Biars Sur Cere
1351239;TOTALENERGIES;224 Route de Bordeaux;47300;Bias
1302039;INTERMARCHE;70 Route de Came;64520;Bidache
1351860;TOTALENERGIES;A 63;64210;Bidart
1351861;TOTALENERGIES;A 63;64210;Bidart
1399592;INTERMARCHE;RD810 Route Departamentale;64210;Bidart
1303207;ESSO EXPRESS;D 916 Route de Dunkerque - RN 16;59380;Bierne Bergues
1352036;TOTALENERGIES;RN118;91570;Bievres
1306647;ENI;Lotissement Abrucetta,Casatorra,T-1;20620;Biguglia
4310150;VITO;RN 193 casatorra;20600;Biguglia
1306648;ENI;Route De Rutali;20620;Biguglia
1301353;CARREFOUR;Rue de l'Europe;22680;Binic Etables sur Mer
1311355;E.LECLERC;Route De La Plage;40600;Biscarosse
1306027;AGIP;79 Route de Bischwiller;67800;Bischheim
1302373;U;17 Route d'Oberhoffen;67240;Bischwiller
1360504;AVIA;Route De Chatillon;21520;Bissey-la-Côte
1301049;INTERMARCHE;31 Rue Jean Jacques Kieffer;57230;Bitche
1301078;U;B. P. 20 53 Rue du Rhin;68620;Bitschwiller les Thann
1305105;ESSO EXPRESS;RN 90 - Les Evequaux;38330;Biviers
1303592;ESSO;RN 118;91570;Bièvres
1305070;ESSO EXPRESS;9 Av. du Général Compans;31700;Blagnac
1301507;E.LECLERC;ZAC du Grand Noble;31715;Blagnac
1302460;CARREFOUR;43 route Nationale;08110;Blagny
1302329;CARREFOUR;5561 Route Nationale;08110;Blagny
1301672;E.LECLERC;6 Rue De L Isac;44130;Blain
1300368;CARREFOUR MARKET;ZA Des Landelles;50560;Blainville S/Mer
1300905;U;1 Rpt Royal Norfolk ZAC Avenir;14550;Blainville sur Orne
1301047;INTERMARCHE;1 rue de Beuhot;54450;Blamont
1302849;CARREFOUR;32 Grande Rue;25310;Blamont
1311726;E.LECLERC;13 Avenue du General de Gaulle;51130;Blanc Coteaux Vertus
1300649;CARREFOUR;16 Av du Général de Gaulle;51130;Blancs Coteaux
1300568;U;Rue du Marais;76340;Blangy sur Bresle
1360280;AVIA;37 ter Rue de La République;71450;Blanzy
1361204;AVIA;Rue Des Communautes;71450;Blanzy
1302366;U;150 Av d'Albi;81400;Blaye les Mine
1361251;AVIA;Lotissement Les Vallées;89220;Bleneau
1302409;CARREFOUR;25 Rue de Tours;37150;Blere
1302145;INTERMARCHE;Av Du 11 Novembre;37150;Blere
1361226;AVIA;Lieudit La Cabotte - Route D Ecutig;21360;Bligny
1303763;ESSO;A6;21360;Bligny sur Ouche
1360391;AVIA;A6;21360;Bligny-sur-Ouche
1301347;CARREFOUR;1 rue de la Quinière;41000;Blois
1302388;CARREFOUR;1 Rue Duguay-Trouin;41000;Blois
1364090;AVIA;24 Rue Edouard Branly;41000;Blois
1311432;E.LECLERC;Centre Commercial La Salamandre;41000;Blois
1397316;CARREFOUR;Rte De Vendome -Villebarou;41000;Blois
1301695;E.LECLERC;34 Rue Du 19 Novembre;68730;Blotzheim (Vers St Louis)
1303737;ESSO;19 Avenue Jean Jaures;93000;Bobigny
1360017;AVIA;53-57 Av Henri arbuse;93000;Bobigny
1302967;CARREFOUR;120 Avenue de Bigorre;47550;Boe
1302756;AVIA;1500 Av Docteur Jean Nogues;47550;Boe
1360538;AVIA;Route Vallee Verte;74420;Boege
1303704;ESSO;RN 89 - Rue de Corbines;42130;Boen
1302667;INTERMARCHE;562 Chemin de Giraud;42130;Boen sur Lignon
1399893;INTERMARCHE;63 Av. Blanqui;08120;Bogny sur Meuse
1307116;DYNEFF;116 Route de Bourg;01250;Bohas
1361194;AVIA;1961 Rue De Franche Comté;39220;Bois D'Amont
1311037;E.LECLERC;11 Avenue Jean Jaures;78390;Bois D'Arcy
1300499;CARREFOUR MARKET;Av. De L'Europe Les Bocquets;76230;Bois Guillaume
1301765;CARREFOUR;Rue de la Republique;76230;Bois Guillaume
1300558;CARREFOUR;RN 20;87220;Boisseuil
1303810;ESSO;36 Avenue du General Leclerc;94470;Boissy Saint Leger
1360482;AVIA;55 Avenue du Général Leclerc;94470;Boissy-Saint- Léger
1364018;AVIA;17 Rue Jacques Fauquet;76210;Bolbec
1300959;INTERMARCHE;52 Av Louis Debray;76210;Bolbec
1300639;NETTO;798 Avenue Joffre;76210;Bolbec
1302534;INTERMARCHE;419 AVENUE JEAN GIONO;84500;Bollene
1311078;E.LECLERC;Route De St Paul 3 Chateaux;84507;Bollene
1303647;ESSO;A 29;76210;Bolleville
1399756;INTERMARCHE;Lotissement La Champagne;52310;Bologne
1301950;INTERMARCHE;RD 618 Rte de Mont Louis;66120;Bolquere
1301511;E.LECLERC;Rn 113;47240;Bon Encontre
1398270;AVIA;A 81;53960;Bonchamp-lés- Laval
1399863;ENGIE;Rue de la Mare aux Joncs;91070;Bondoufle
1300409;CARREFOUR MARKET;Rue Nationale;59910;Bondues
1303215;ESSO EXPRESS;108 Av. Galliéni;93140;Bondy
1303790;ESSO;175 175 Av. Du Marechal Gallieni;93140;Bondy
1305039;ESSO EXPRESS;205 - 209 Av. Galliéni;93140;Bondy
1398303;DIVERSE / OTHERS;Lieu-dit Sennola;20169;Bonifacio
1300121;U;L'Uche de chez Montagnon;74380;Bonne
1399123;INTERMARCHE;Route de Sully;45460;Bonnee
1311079;E.LECLERC;1 À 3 Avenue Du Bicentenaire;94380;Bonneuil Sur Marne
1303251;ESSO EXPRESS;CD 60, Route de la Pompadour;94380;Bonneuil sur Marne
1399485;DIVERSE / OTHERS;Route du Fief Cordelier;94380;Bonneuil sur Marne
1321623;TOTALENERGIES;Avenue Jean Rostand;94380;Bonneuil-sur- Marne
1300281;CARREFOUR MARKET;Rue Denis Papin;28800;Bonneval
1302233;AVIA;403 Av des Glières;74130;Bonneville
1302384;INTERMARCHE;516 Av de Geneve;74130;Bonneville
1300488;CARREFOUR MARKET;61 Rue Des Grebes Huppes Za Les BoR;74130;Bonneville
1304028;SHELL;A 40;74130;Bonneville
1304168;SHELL;A 40;74130;Bonneville
1361248;AVIA;56 Faubourg De Villeneuve;45420;Bonny
1300611;U;Zone Industrielle;45420;Bonny sur Loire
1303898;ESSO;87 Av. de la Forêt;72110;Bonnétable
1311611;E.LECLERC;155 Cours St Louis;33000;Bordeaux
1305059;ESSO EXPRESS;26 Bd Pierre 1er;33000;Bordeaux
1305024;ESSO EXPRESS;313 Cours Galliéni;33000;Bordeaux
1305115;ESSO EXPRESS;37 - 43 Bd Antoine Gautier;33000;Bordeaux
1300825;CARREFOUR;493 Av de Lattre de Tassigny;33200;Bordeaux
1310121;DIVERSE / OTHERS;Avenue des 3 Cardinaux;33300;Bordeaux
1398842;IDS;Centre Routier Bordeaux;33300;Bordeaux Lac
1302520;INTERMARCHE;Za clement ader;64520;Bordes
1301229;DIVERSE / OTHERS;1189 Avenue Lou Mistraou Bastide N;83230;Bormes les Mimosas
1300798;CARREFOUR;Avenue Victor Hugo;19110;Bort les Orgues
1301638;CARREFOUR;Rue des Forges;76850;Bosc le Hard
1351064;TOTALENERGIES;A 28;76680;Bosc Mesnil
1351901;TOTALENERGIES;A 28;76680;Bosc Mesnil
1311734;E.LECLERC;Aire de Bosgouet Sud;27310;Bosgoudet
1352121;TOTALENERGIES;A 13;27310;Bosgouet
1300757;U;687 Av de Violési;13320;Bouc Bel Air
1303582;ESSO;A 51;13320;Bouc Bel Air
1306238;DIVERSE / OTHERS;Av. du Pin Porte Rouge;13320;Bouc Bel Air
1303324;ESSO EXPRESS;Le Collet Rouge RN 8;13320;Bouc Bel Air
1360008;AVIA;Route de Gardanne;13320;Bouc Bel Air
1303273;ESSO;Route de Gardanne CD6;13320;Bouc Bel Air
1306630;AGIP;A 51;13320;Bouc-Bel-Air
1399755;DIVERSE / OTHERS;Rue du Baron Bic;13320;Bouc-Bel-Air
1300389;CARREFOUR MARKET;Av. Kennedy;59111;Bouchain
1360607;AVIA;23 Grande Rue;25360;Bouclans
1399805;U;route dAnger;49150;Bouge en Anjou
1322192;TOTALENERGIES;723 Cd Z.I. Chevire;44340;Bougenais
1303777;ESSO;12 Avenue Jean Moulin;78380;Bougival
1321534;TOTALENERGIES;Rocade Sud;44340;Bouguenais
1364001;AVIA;Route de Pornic;44340;Bouguenais
1301394;CARREFOUR;55 Route de Nimes;30230;Bouillargues
1300951;U;Rue du Général Newinger;57220;Boulay
1310249;DIVERSE / OTHERS;Avenue Marcel Paul;24750;Boulazac
1300022;U;Allée Jacques Duclos;24750;Boulazac Isle Manoire
1361070;AVIA;2 Route des Grands Près;18240;Boulleret
1399851;ENGIE;126 Rue Euclide;31620;Bouloc
1399963;INTERMARCHE;2 rue du Chateau;31620;Bouloc
1303800;ESSO EXPRESS;263 Boulevard Jean Jaures;92100;Boulogne Billancourt
1364115;AVIA;Av. Charles Suran;31350;Boulogne sur Gesse
1399747;INTERMARCHE;Rue Percier Et Fontaine 201;62200;Boulogne sur Mer
1361199;AVIA;39 Av. Emile Et Claude Puzenat;71140;Bourbon
1300215;CARREFOUR MARKET;Av. Emile Guillaumin;03160;Bourbon L'Archambaul
1306627;AGIP;47 Avenue Emile et Claude Puzenat;71140;Bourbon Lancy
1360248;AVIA;2 Route de Vittel;52400;Bourbonne-les- Bains
1300752;CARREFOUR;Chem Vieille Colme;59630;Bourbourg
1300697;INTERMARCHE;Rue Anicet Bassimon Rue Jean Jaurès;59630;Bourbourg
1311483;E.LECLERC;Avenue Du General De Gaulle;17560;Bourcefranc Le Chapus
1399523;INTERMARCHE;530 Rue Du Docteur Duvrac;27310;Bourd Achard
1302519;CARREFOUR;8 Allee des Rivets;42220;Bourg Argental
1300977;DIVERSE / OTHERS;Route d'Alixan;26300;Bourg de Peage
1399568;INTERMARCHE;Rte De Roanne Bois Broche;69240;Bourg de Thizy
1311084;E.LECLERC;54 Av Amedee Mercier;01000;Bourg En Bresse
1301307;CARREFOUR;Avenue de Marboz;01000;Bourg en Bresse
1300200;CARREFOUR;Bd. Charles De Gaulle Zac Croix Bla;01000;Bourg En Bresse
1399790;INTERMARCHE;Cd 987;63760;Bourg Lastic
1301219;E.LECLERC;Rn7 - Les Chabanneries;26500;Bourg Les Valence
1306668;ENI;RN7 Les Jonquettes;26500;Bourg les Valence
1300811;U;Rte des Arcs;73704;Bourg St Maurice
1302109;CARREFOUR;405 Rue des Portes;27310;Bourg-Achard
1301633;CARREFOUR;Bd Alpes-Provence;26300;Bourg-De-Peage
1300265;CARREFOUR MARKET;Route De Benevent;23400;Bourganeuf
1399966;INTERMARCHE;153 Rue Nicephore Niepce;18000;Bourges
1301317;CARREFOUR;Av Maréchal de Lattre de Tassigny;18000;Bourges
1300252;CARREFOUR;Chaussee De Chappe;18000;Bourges
1302245;CARREFOUR;Chaussee de la Chappe;18000;Bourges
1303394;ESSO EXPRESS;Place Agénor Bardoux;18000;Bourges
1399848;ENGIE;ZAC du Moutet - Rue Joseph Aristide;18000;Bourges
1302253;U;Av du General de Gaulle;37140;Bourgeuil
1306146;AGIP;2 Route de Lyon;38300;Bourgoin Jallieu
1303041;ESSO EXPRESS;45 Av. Alsace Lorraine;38300;Bourgoin Jallieu
1311082;E.LECLERC;Avenue Henri Barbusse;38300;Bourgoin Jallieu
1301426;CARREFOUR;Route de Vielle Aure;65170;Bourisp
1352061;TOTALENERGIES;RN 7;77780;Bourron-Marlotte
1300771;CARREFOUR;14 Av du Bourbonnais;23600;Boussac
1311486;E.LECLERC;Cd 54;81660;Bout Du Pont De L'Arn
1360627;AVIA;113 RN;34140;Bouzigues
1399784;INTERMARCHE;741 Route De Rodez;12340;Bozouls
1301585;CARREFOUR;34 Bd de Montpellier;02220;Braine
1306649;ENI;Lieu-dit Campinca;20222;Brando
1302053;CARREFOUR;566 Rue Vendome;24310;Brantome en Perigord
1302650;INTERMARCHE;2 Rue des Sarailleres;63570;Brassac les Mines
1300107;U;190 Av des Landes;47310;Brax
1361275;AVIA;Rue Des Sucreries - Mousseaux Les B;77480;Bray
1300745;CARREFOUR;947 Rue Pierre Decock;59123;Bray Dunes
1301187;CARREFOUR;Av de la Libération;77480;Bray sur Seine
1302392;CARREFOUR;3 rue du Castal;80340;Bray sur Somme
1302356;CARREFOUR;3 Rue du Castel;80340;Bray sur Somme
1310468;DIVERSE / OTHERS;Rue Georges Lefevre;62117;Brebières
1301794;U;Rue Jeanne D Arc;50370;Brecey
1306621;AGIP;839 Route de la Giandola;06540;Breil-sur-Roya
1305161;ESSO;A 20 / E 9;82710;Bressols
1352171;TOTALENERGIES;1 Rue Jean Giono;79300;Bressuire
1311076;E.LECLERC;13 Rue Des Joncs;79300;Bressuire
1302376;CARREFOUR;27 Bd de l'Europe;79300;Bressuire
1300541;CARREFOUR MARKET;27 Bld. De L'Europe;79300;Bressuire
1311077;E.LECLERC;51 Boulevard De Thouars;79300;Bressuire
1300283;CARREFOUR;126 Bld. De Plymouth Cc Iroise;29200;Brest
1311636;E.LECLERC;19, Avenue 1ère DFL;29200;Brest
1302657;E.LECLERC;29 Route de Gouesnou;29200;Brest
1302759;E.LECLERC;29 Route de Gouesnou;29200;Brest
1302014;U;97 Rue Paul Masson;29200;Brest
1351454;TOTALENERGIES;Route Du Vieux St. Marc;29200;Brest
1399991;U;Route De Rennes;35160;Breteil
1302815;INTERMARCHE;Rue de la Plucharde;21110;Breteniere
1311457;E.LECLERC;88 Rue D'Amiens;60120;Breteuil
1301954;CARREFOUR;Rue des l'Hiebles;60120;Breteuil
1364080;AVIA;46 Route du Magarin;17920;Breuillet
1300198;CARREFOUR;Route de St Cheron;91650;Breuillet
1302589;CARREFOUR;56 Rue de Paris;28270;Brezolles
1311706;E.LECLERC;7 Rue de la soie;05100;Briancon
1300998;AVIA;9 route de Gap;05100;Briancon
1300221;CARREFOUR MARKET;Centre Activites Sud;05100;Briancon
